Date PDT,Temp F,PcpAc in,∆Pcp in,SWE in,∆SWE  in,SnoHt in,∆SnoHt in
Apr 2 9:00,24,55.4,0.5,47.9,0.7,127,2
Apr 2 8:00,22,55.4,0.6,47.9,0.7,127,2
Apr 2 7:00,22,55.4,0.6,47.8,0.6,127,2
Apr 2 6:00,22,55.4,0.6,47.8,0.6,127,3
Apr 2 5:00,21,55.4,0.6,47.8,0.6,127,2
Apr 2 4:00,21,55.4,0.6,47.8,0.6,127,3
Apr 2 3:00,21,55.4,0.6,47.8,0.7,127,2
Apr 2 2:00,22,55.4,0.6,47.7,0.5,127,2
Apr 2 1:00,21,55.4,0.6,47.7,0.6,127,4
Apr 2 0:00,22,55.4,0.7,47.7,0.6,127,2
Apr 1 23:00,22,55.4,0.7,47.6,0.6,127,2
Apr 1 22:00,22,55.4,0.8,47.6,0.7,128,5
Apr 1 21:00,22,55.4,0.9,47.6,0.9,128,7
Apr 1 20:00,20,55.4,0.9,47.5,0.8,127,8
Apr 1 19:00,24,55.4,0.9,47.5,0.9,127,10
Apr 1 18:00,25,55.4,0.9,47.5,1,127,12
Apr 1 17:00,25,55.3,0.9,47.5,1.1,127,14
Apr 1 16:00,26,55.3,0.9,47.4,1.1,127,14
Apr 1 15:00,28,55.3,0.9,47.4,1.2,125,12
Apr 1 14:00,25,55.3,0.9,47.3,1.1,125,13
Apr 1 13:00,28,55.3,0.9,47.3,1.2,125,13
Apr 1 12:00,28,55.3,0.9,47.3,1.2,125,15
Apr 1 11:00,26,55,0.6,47.3,1.2,125,13
Apr 1 10:00,26,55,0.6,47.3,1.2,125,14
Apr 1 9:00,26,54.9,0.5,47.2,1.1,125,14
Apr 1 8:00,25,54.8,0.5,47.2,1.1,125,14
Apr 1 7:00,24,54.8,0.5,47.2,1.1,125,13
Apr 1 6:00,24,54.8,0.5,47.2,1.1,124,12
Apr 1 5:00,24,54.8,0.5,47.2,1.1,125,13
Apr 1 4:00,25,54.8,0.5,47.2,1.1,124,12
Apr 1 3:00,26,54.8,0.5,47.1,1,125,13
Apr 1 2:00,27,54.8,0.5,47.2,1.2,125,14
Apr 1 1:00,28,54.8,0.5,47.1,1,123,12
Apr 1 0:00,28,54.7,0.4,47.1,1.1,125,14
Mar 31 23:00,28,54.7,0.4,47,1,125,14
Mar 31 22:00,28,54.6,0.3,46.9,0.8,123,12
Mar 31 21:00,28,54.5,0.2,46.7,0.6,121,10
Mar 31 20:00,28,54.5,0.2,46.7,0.6,119,7
Mar 31 19:00,29,54.5,0.2,46.6,0.5,117,5
Mar 31 18:00,29,54.5,0.2,46.5,0.4,115,4
Mar 31 17:00,29,54.4,0.1,46.4,0.3,113,2
Mar 31 16:00,30,54.4,0.1,46.3,0.2,113,2
Mar 31 15:00,30,54.4,0.1,46.2,0.1,113,2
Mar 31 14:00,31,54.4,0.1,46.2,0,112,0
Mar 31 13:00,31,54.4,0.1,46.1,0,112,0
Mar 31 12:00,30,54.4,0.1,46.1,0,110,-3
Mar 31 11:00,29,54.4,0.1,46.1,0,112,-2
Mar 31 10:00,28,54.4,0.1,46.1,0,111,-2
Mar 31 9:00,28,54.4,0.1,46.1,0,111,-3
Mar 31 8:00,27,54.3,0,46.1,0,111,-3
Mar 31 7:00,27,54.3,0,46.1,-0.1,112,-2
Mar 31 6:00,26,54.3,0,46.1,-0.1,112,-2
Mar 31 5:00,26,54.3,0,46.1,-0.1,112,-2
Mar 31 4:00,26,54.3,0,46.1,-0.1,112,-2
Mar 31 3:00,26,54.3,0,46.1,-0.1,112,-2
Mar 31 2:00,25,54.3,0,46,-0.2,111,-3
Mar 31 1:00,26,54.3,0,46.1,-0.1,111,-3
Mar 31 0:00,26,54.3,0,46,-0.2,111,-3
Mar 30 23:00,27,54.3,0,46,-0.2,111,-3
Mar 30 22:00,28,54.3,0,46.1,-0.1,111,-3
Mar 30 21:00,29,54.3,0,46.1,-0.1,111,-3
Mar 30 20:00,30,54.3,0,46.1,-0.1,112,-2
Mar 30 19:00,31,54.3,0,46.1,-0.1,112,-2
Mar 30 18:00,32,54.3,0,46.1,-0.1,111,-3
Mar 30 17:00,32,54.3,0,46.1,-0.1,111,-3
Mar 30 15:00,36,54.3,0,46.1,0,111,-3
Mar 30 14:00,36,54.3,0,46.2,0.1,112,-2
Mar 30 13:00,38,54.3,0,46.1,0,112,-2
Mar 30 12:00,37,54.3,0,46.1,0,113,-1
Mar 30 11:00,34,54.3,0,46.1,0,114,0
Mar 30 10:00,33,54.3,0,46.1,0,113,-1
Mar 30 9:00,31,54.3,0.1,46.1,0,114,0
Mar 30 8:00,28,54.3,0.1,46.1,0,114,-1
Mar 30 7:00,25,54.3,0.1,46.2,0.1,114,0
Mar 30 6:00,26,54.3,0.1,46.2,0.1,114,1
Mar 30 5:00,26,54.3,0.1,46.2,0.1,114,1
Mar 30 4:00,27,54.3,0.1,46.2,0.1,114,0
Mar 30 3:00,28,54.3,0.1,46.2,0.1,114,0
Mar 30 2:00,27,54.3,0.1,46.2,0.1,114,0
Mar 30 1:00,28,54.3,0.2,46.2,0.1,114,1
Mar 30 0:00,27,54.3,0.2,46.2,0.1,114,1
Mar 29 23:00,28,54.3,0.2,46.2,0.1,114,0
Mar 29 21:00,28,54.3,0.2,46.2,0.1,114,0
Mar 29 20:00,29,54.3,0.2,46.2,0.2,114,1
Mar 29 19:00,31,54.3,0.2,46.2,0.2,114,2
Mar 29 18:00,34,54.3,0.3,46.2,0.2,114,4
Mar 29 17:00,33,54.3,0.3,46.2,0.2,114,4
Mar 29 16:00,34,54.3,0.3,46.2,0.2,114,3
Mar 29 15:00,36,54.3,0.3,46.1,0.1,114,3
Mar 29 14:00,35,54.3,0.3,46.1,0.1,114,3
Mar 29 13:00,33,54.3,0.3,46.1,0,114,3
Mar 29 12:00,32,54.3,0.3,46.1,0.1,114,3
Mar 29 11:00,33,54.3,0.3,46.1,0.1,114,3
Mar 29 10:00,31,54.3,0.3,46.1,0.1,114,2
Mar 29 9:00,30,54.2,0.2,46.1,0.1,114,2
Mar 29 8:00,28,54.2,0.2,46.1,0.1,115,3
Mar 29 7:00,28,54.2,0.2,46.1,0.1,114,2
Mar 29 6:00,28,54.2,0.2,46.1,0.1,113,1
Mar 29 5:00,28,54.2,0.2,46.1,0.1,113,1
Mar 29 4:00,28,54.2,0.2,46.1,0.1,114,2
Mar 29 3:00,28,54.2,0.2,46.1,0.1,114,2
Mar 29 2:00,29,54.2,0.2,46.1,0.1,114,2
Mar 29 1:00,29,54.1,0.1,46.1,0.1,113,1
Mar 29 0:00,29,54.1,0.1,46.1,0.1,113,1
Mar 28 23:00,29,54.1,0.1,46.1,0.1,114,2
Mar 28 22:00,29,54.1,0.1,46.1,0.1,114,2
Mar 28 21:00,29,54.1,0.1,46.1,0.1,114,2
Mar 28 20:00,29,54.1,0.1,46,0,113,1
Mar 28 19:00,29,54.1,0.1,46,0,112,0
Mar 28 18:00,29,54,0,46,0,110,-2
Mar 28 17:00,30,54,0,46,0,110,-2
Mar 28 16:00,31,54,0,46,0.1,111,-1
Mar 28 15:00,32,54,0,46,0.1,111,-1
Mar 28 14:00,31,54,0,46,0.1,111,-1
Mar 28 13:00,31,54,0,46.1,0.2,111,-1
Mar 28 12:00,31,54,0,46,0.1,111,-1
Mar 28 11:00,29,54,0,46,0.1,111,-1
Mar 28 10:00,29,54,0,46,0.2,112,0
Mar 28 9:00,28,54,0,46,0.2,112,0
Mar 28 8:00,26,54,0,46,0.2,112,0
Mar 28 7:00,26,54,0,46,0.2,112,0
Mar 28 6:00,26,54,0,46,0.2,112,0
Mar 28 5:00,27,54,0,46,0.2,112,0
Mar 28 4:00,27,54,0,46,0.2,112,0
Mar 28 3:00,28,54,0,46,0.2,112,0
Mar 28 2:00,28,54,0,46,0.2,112,0
Mar 28 1:00,28,54,0,46,0.2,112,0
Mar 28 0:00,28,54,0,46,0.2,112,0
Mar 27 23:00,28,54,0,46,0.2,112,0
Mar 27 22:00,28,54,0,46,0.2,112,0
Mar 27 21:00,28,54,0,46,0.1,112,0
Mar 27 20:00,28,54,0,46,0.1,112,0
Mar 27 19:00,29,54,0,46,0.1,112,0
Mar 27 18:00,30,54,0,46,0.2,112,0
Mar 27 17:00,31,54,0,46,0.2,112,0
Mar 27 16:00,32,54,0,45.9,0.1,112,0
Mar 27 15:00,32,54,0.1,45.9,0.1,112,0
Mar 27 14:00,32,54,0.1,45.9,0.1,112,-1
Mar 27 13:00,32,54,0.1,45.9,0.1,112,-1
Mar 27 12:00,32,54,0.3,45.9,0.1,112,-1
Mar 27 11:00,29,54,0.2,45.9,0.1,112,-1
Mar 27 10:00,28,54,0.2,45.8,0,112,-2
Mar 27 9:00,22,54,0.2,45.8,0,112,-2
Mar 27 8:00,15,54,0.2,45.8,0,112,-2
Mar 27 7:00,13,54,0.3,45.8,0,112,-2
Mar 27 6:00,13,54,0.3,45.8,0,112,-2
Mar 27 5:00,14,54,0.2,45.8,0,112,-2
Mar 27 4:00,14,54,0.3,45.8,-0.1,112,-2
Mar 27 3:00,13,54,0.3,45.8,-0.1,112,-2
Mar 27 2:00,13,54,0.3,45.8,-0.1,112,-2
Mar 27 1:00,14,54,0.3,45.8,-0.1,112,-2
Mar 27 0:00,15,54,0.2,45.8,-0.1,112,-2
Mar 26 23:00,18,54,0.2,45.8,-0.1,112,-1
Mar 26 22:00,20,54,0.2,45.8,-0.1,112,-2
Mar 26 21:00,24,54,0.2,45.9,-0.1,112,-3
Mar 26 20:00,23,54,0.3,45.9,-0.1,112,-2
Mar 26 19:00,27,54,0.3,45.9,-0.1,112,-3
Mar 26 18:00,28,54,0.3,45.8,-0.2,112,-2
Mar 26 17:00,30,54,0.3,45.8,-0.2,112,-2
Mar 26 16:00,31,54,0.3,45.8,-0.2,112,-2
Mar 26 15:00,33,53.9,0.2,45.8,-0.2,112,-2
Mar 26 14:00,32,53.9,0.2,45.8,-0.2,113,-2
Mar 26 13:00,30,53.9,0.2,45.8,-0.2,113,-2
Mar 26 12:00,26,53.7,0,45.8,-0.2,113,-2
Mar 26 11:00,24,53.8,0.1,45.8,-0.2,113,-2
Mar 26 10:00,22,53.8,0.1,45.8,-0.2,114,-1
Mar 26 9:00,20,53.8,0.1,45.8,-0.2,114,0
Mar 26 8:00,18,53.8,0.1,45.8,-0.2,114,0
Mar 26 7:00,12,53.7,0,45.8,-0.2,114,0
Mar 26 6:00,14,53.7,0,45.8,-0.2,114,-1
Mar 26 5:00,11,53.8,0.1,45.8,-0.2,114,-1
Mar 26 4:00,11,53.7,0,45.9,-0.2,114,
Mar 26 3:00,12,53.7,0,45.9,-0.2,114,-1
Mar 26 2:00,12,53.7,0,45.9,-0.1,114,
Mar 26 1:00,13,53.7,0,45.9,-0.1,114,
Mar 26 0:00,13,53.8,0.1,45.9,-0.2,114,0
Mar 25 23:00,15,53.8,0.1,45.9,-0.1,113,-1
Mar 25 22:00,18,53.8,0.1,45.9,-0.1,114,-2
Mar 25 21:00,21,53.8,0.1,46,-0.1,115,1
Mar 25 20:00,23,53.7,0,46,-0.1,114,0
Mar 25 19:00,24,53.7,0,46,-0.1,115,1
Mar 25 18:00,26,53.7,0,46,0,114,-2
Mar 25 17:00,29,53.7,0,46,0,114,-1
Mar 25 16:00,27,53.7,0,46,0,114,-1
Mar 25 15:00,28,53.7,0,46,0,114,-1
Mar 25 14:00,27,53.7,0,46,0,115,0
Mar 25 13:00,29,53.7,0,46,0,115,0
Mar 25 12:00,28,53.7,0,46,0,115,0
Mar 25 11:00,24,53.7,0.1,46,0,115,0
Mar 25 10:00,24,53.7,0.1,46,-0.1,115,1
Mar 25 9:00,21,53.7,0.1,46,0,114,-1
Mar 25 8:00,18,53.7,0.1,46,-0.1,114,0
Mar 25 7:00,17,53.7,0.1,46,-0.1,114,-2
Mar 25 6:00,17,53.7,0.1,46,-0.1,115,-1
Mar 25 5:00,16,53.7,0.1,46,-0.1,115,-1
Mar 25 4:00,19,53.7,0.1,46.1,0,,
Mar 25 3:00,20,53.7,0.1,46.1,0,115,-1
Mar 25 2:00,20,53.7,0.1,46,-0.1,,
Mar 25 1:00,21,53.7,0.1,46,-0.1,,
Mar 25 0:00,22,53.7,0.1,46.1,0,114,-2
Mar 24 23:00,21,53.7,0.1,46,-0.1,114,-2
Mar 24 22:00,21,53.7,0.2,46,-0.1,116,0
Mar 24 21:00,23,53.7,0.2,46.1,0,114,-2
Mar 24 20:00,24,53.7,0.2,46.1,-0.1,114,-2
Mar 24 19:00,25,53.7,0.2,46.1,0,114,-1
Mar 24 18:00,26,53.7,0.2,46,-0.1,116,3
Mar 24 17:00,25,53.7,0.1,46,-0.1,115,2
Mar 24 16:00,26,53.7,0.1,46,-0.1,115,2
Mar 24 15:00,26,53.7,0.2,46,-0.2,115,1
Mar 24 14:00,28,53.7,1.2,46,-0.1,115,1
Mar 24 13:00,27,53.7,0.2,46,-0.1,115,3
Mar 24 12:00,27,53.7,0.2,46,0,115,3
Mar 24 11:00,26,53.6,0.2,46,0,115,3
Mar 24 10:00,26,53.6,1.2,46.1,0.1,114,2
Mar 24 9:00,24,53.6,1.2,46,0,115,3
Mar 24 8:00,23,53.6,1.2,46.1,0.1,114,2
Mar 24 6:00,22,53.6,1.2,46.1,0.1,116,4
Mar 24 5:00,21,53.6,1.2,46.1,0.1,116,6
Mar 24 4:00,21,53.6,1.2,46.1,0.1,116,4
Mar 24 3:00,21,53.6,1.2,46.1,0.2,116,4
Mar 24 2:00,16,53.6,1.2,46.1,0.2,116,4
Mar 24 1:00,20,53.6,1.3,46.1,0.3,116,6
Mar 24 0:00,22,53.6,1.4,46.1,0.4,116,6
Mar 23 23:00,22,53.6,1.4,46.1,0.5,116,6
Mar 23 22:00,23,53.5,1.3,46.1,0.6,116,6
Mar 23 21:00,23,53.5,1.2,46.1,0.6,116,6
Mar 23 20:00,25,53.5,1.3,46.2,0.8,116,6
Mar 23 19:00,26,53.5,1.3,46.1,0.8,115,5
Mar 23 18:00,26,53.5,1.3,46.1,0.9,113,3
Mar 23 16:00,28,53.6,1.4,46.1,0.9,113,3
Mar 23 15:00,32,53.5,1.3,46.2,1.1,114,4
Mar 23 14:00,31,52.5,0.3,46.1,1,114,4
Mar 23 13:00,31,53.5,1.3,46.1,1,112,1
Mar 23 12:00,32,53.5,1.3,46,1,112,1
Mar 23 11:00,30,53.4,1.2,46,0.9,112,0
Mar 23 10:00,28,52.4,0.2,46,0.9,112,0
Mar 23 9:00,29,52.4,0.2,46,0.9,112,0
Mar 23 8:00,29,52.4,0.2,46,0.9,112,0
Mar 23 7:00,29,52.4,0.2,46,0.8,112,0
Mar 23 6:00,29,52.4,0.2,46,0.8,112,0
Mar 23 5:00,30,52.4,0.2,46,0.8,110,-2
Mar 23 4:00,30,52.4,0.2,46,0.8,112,0
Mar 23 3:00,30,52.4,0.2,45.9,0.7,112,0
Mar 23 2:00,31,52.4,0.2,45.9,0.6,112,0
Mar 23 1:00,31,52.3,0.1,45.8,0.5,110,-2
Mar 23 0:00,32,52.2,0,45.7,0.4,110,-2
Mar 22 23:00,31,52.2,0,45.6,0.3,110,-2
Mar 22 22:00,31,52.2,0,45.5,0.2,110,-2
Mar 22 21:00,31,52.3,0.1,45.5,0.2,110,-2
Mar 22 20:00,33,52.2,0,45.4,0.1,110,-2
Mar 22 19:00,34,52.2,0,45.3,0,110,-2
Mar 22 18:00,37,52.2,0,45.2,-0.1,110,-2
Mar 22 17:00,39,52.2,0,45.2,-0.1,110,-2
Mar 22 16:00,45,52.2,0,45.2,-0.1,110,-2
Mar 22 15:00,44,52.2,0,45.1,-0.2,110,-2
Mar 22 14:00,44,52.2,0,45.1,-0.2,110,-3
Mar 22 13:00,44,52.2,0.1,45.1,-0.2,111,0
Mar 22 12:00,39,52.2,0.1,45,-0.3,111,-2
Mar 22 11:00,34,52.2,0.1,45.1,-0.1,112,1
Mar 22 10:00,30,52.2,0.1,45.1,-0.2,112,
Mar 22 9:00,25,52.2,0.2,45.1,-0.2,112,0
Mar 22 8:00,22,52.2,0.2,45.1,-0.2,112,-1
Mar 22 7:00,20,52.2,0.2,45.2,-0.1,112,-1
Mar 22 6:00,21,52.2,0.2,45.2,-0.1,112,-1
Mar 22 5:00,21,52.2,0.2,45.2,-0.1,112,-2
Mar 22 4:00,22,52.2,0.2,45.2,-0.1,112,-2
Mar 22 3:00,23,52.2,0.2,45.2,-0.1,112,-1
Mar 22 2:00,24,52.2,0.2,45.3,0,112,-2
Mar 22 1:00,24,52.2,0.2,45.3,0,112,-2
Mar 22 0:00,25,52.2,0.2,45.3,0,112,-2
Mar 21 23:00,26,52.2,0.2,45.3,0,112,-2
Mar 21 22:00,28,52.2,0.2,45.3,0.1,112,-2
Mar 21 21:00,29,52.2,0.2,45.3,0.1,112,-2
Mar 21 20:00,30,52.2,0.2,45.3,0.1,112,-2
Mar 21 19:00,31,52.2,0.1,45.3,0.1,112,-2
Mar 21 18:00,33,52.2,0.1,45.3,0.1,112,0
Mar 21 17:00,39,52.2,0.2,45.3,0.1,112,1
Mar 21 16:00,42,52.2,0.2,45.3,0.1,112,-1
Mar 21 15:00,39,52.2,0.2,45.3,0.1,112,-1
Mar 21 14:00,35,52.2,0.3,45.3,0.2,113,0
Mar 21 13:00,35,52.1,0.2,45.3,0.3,111,-2
Mar 21 12:00,33,52.1,0.2,45.3,0.3,113,0
Mar 21 11:00,34,52.1,0.3,45.2,0.2,111,-1
Mar 21 10:00,33,52.1,0.3,45.3,0.3,,
Mar 21 9:00,29,52,0.2,45.3,0.3,112,-1
Mar 21 8:00,26,52,0.2,45.3,0.2,113,0
Mar 21 7:00,27,52,0.2,45.3,0.2,113,0
Mar 21 6:00,29,52,0.2,45.3,0.2,113,0
Mar 21 5:00,29,52,0.2,45.3,0.1,114,1
Mar 21 4:00,29,52,0.2,45.3,0.1,114,1
Mar 21 3:00,30,52,0.2,45.3,0.1,113,0
Mar 21 2:00,29,52,0.2,45.3,0.2,114,1
Mar 21 1:00,30,52,0.3,45.3,0.2,114,2
Mar 21 0:00,30,52,0.3,45.3,0.2,114,4
Mar 20 23:00,31,52,0.4,45.3,0.3,114,3
Mar 20 22:00,31,52,0.4,45.2,0.2,114,3
Mar 20 21:00,32,52,0.4,45.2,0.2,114,3
Mar 20 20:00,32,52,0.4,45.2,0.1,114,3
Mar 20 19:00,33,52.1,0.5,45.2,0.1,114,3
Mar 20 18:00,33,52.1,0.5,45.2,0.1,112,1
Mar 20 17:00,35,52,0.4,45.2,0.1,111,0
Mar 20 16:00,38,52,0.4,45.2,0.1,113,2
Mar 20 15:00,36,52,0.4,45.2,0.1,113,1
Mar 20 14:00,35,51.9,0.3,45.1,0,113,1
Mar 20 13:00,35,51.9,0.3,45,0,113,1
Mar 20 12:00,37,51.9,0.3,45,0,113,1
Mar 20 11:00,33,51.8,0.2,45,0,112,0
Mar 20 10:00,33,51.8,0.2,45,0,113,1
Mar 20 9:00,33,51.8,0.2,45,0,113,1
Mar 20 8:00,32,51.8,0.2,45.1,0.1,113,1
Mar 20 7:00,31,51.8,0.2,45.1,0.1,113,1
Mar 20 6:00,31,51.8,0.2,45.1,0.1,113,1
Mar 20 5:00,31,51.8,0.2,45.2,0.3,113,0
Mar 20 4:00,31,51.8,0.2,45.2,0.3,113,0
Mar 20 3:00,31,51.8,0.2,45.2,0.3,113,0
Mar 20 2:00,32,51.8,0.2,45.1,0.2,113,0
Mar 20 1:00,31,51.7,0.1,45.1,0.3,112,-1
Mar 20 0:00,32,51.7,0.1,45.1,0.3,110,-3
Mar 19 23:00,32,51.6,0,45,0.3,111,-2
Mar 19 22:00,32,51.6,0,45,0.3,111,-2
Mar 19 21:00,33,51.6,0,45,0.4,111,-2
Mar 19 20:00,34,51.6,0,45.1,0.5,111,-2
Mar 19 19:00,35,51.6,0,45.1,0.6,111,-2
Mar 19 18:00,36,51.6,0,45.1,0.6,111,-2
Mar 19 17:00,38,51.6,0,45.1,0.6,111,-1
Mar 19 16:00,40,51.6,0,45.1,0.7,111,-1
Mar 19 15:00,40,51.6,0,45.1,0.7,112,-1
Mar 19 14:00,41,51.6,0,45.1,0.7,112,-2
Mar 19 13:00,40,51.6,0,45,0.6,112,-2
Mar 19 12:00,39,51.6,0,45,0.7,112,-3
Mar 19 11:00,37,51.6,0,45,0.7,112,-4
Mar 19 10:00,33,51.6,0,45,0.7,112,-4
Mar 19 9:00,30,51.6,0,45,0.7,112,-4
Mar 19 8:00,28,51.6,0,45,0.7,112,-4
Mar 19 7:00,27,51.6,0,45,0.6,112,-4
Mar 19 6:00,27,51.6,0,45,0.7,112,-4
Mar 19 5:00,28,51.6,0,44.9,0.6,113,-3
Mar 19 4:00,27,51.6,0,44.9,0.6,113,-3
Mar 19 3:00,27,51.6,0,44.9,0.6,113,-3
Mar 19 2:00,27,51.6,0,44.9,0.6,113,-3
Mar 19 1:00,28,51.6,0,44.8,0.5,113,-3
Mar 19 0:00,28,51.6,0,44.8,0.5,113,-3
Mar 18 23:00,28,51.6,0,44.7,0.4,113,-3
Mar 18 22:00,29,51.6,0,44.7,0.4,113,-3
Mar 18 21:00,30,51.6,0,44.6,0.3,113,-3
Mar 18 20:00,31,51.6,0,44.6,0.3,113,-4
Mar 18 19:00,33,51.6,0,44.5,0.2,113,-4
Mar 18 18:00,36,51.6,0,44.5,0.2,113,-3
Mar 18 17:00,43,51.6,0,44.5,0.2,112,-4
Mar 18 16:00,45,51.6,0,44.4,0.1,112,-4
Mar 18 15:00,46,51.6,0,44.4,0.1,113,-3
Mar 18 14:00,44,51.6,2.6,44.4,0.2,114,-3
Mar 18 13:00,44,51.6,2.6,44.4,0.2,114,-3
Mar 18 12:00,40,51.6,2.7,44.3,0.1,115,-2
Mar 18 11:00,35,51.6,2.7,44.3,0.1,116,-2
Mar 18 10:00,30,51.6,2.7,44.3,0.1,116,-2
Mar 18 9:00,27,51.6,2.7,44.3,0.1,116,-2
Mar 18 8:00,24,51.6,2.7,44.3,0.1,116,-2
Mar 18 7:00,25,51.6,2.7,44.4,0.2,116,-2
Mar 18 6:00,26,51.6,2.7,44.3,0.1,116,-2
Mar 18 5:00,26,51.6,2.7,44.3,0.1,116,-2
Mar 18 4:00,26,51.6,2.7,44.3,0.1,116,-2
Mar 18 3:00,26,51.6,2.7,44.3,0.1,116,-2
Mar 18 2:00,26,51.6,2.7,44.3,0.1,116,-2
Mar 18 1:00,26,51.6,,44.3,0.1,116,-2
Mar 18 0:00,26,51.6,2.7,44.3,0.1,116,-2
Mar 17 23:00,27,51.6,2.7,44.3,0.1,116,-3
Mar 17 22:00,28,51.6,2.7,44.3,0.1,116,-2
Mar 17 21:00,29,51.6,2.6,44.3,0,116,-3
Mar 17 20:00,30,51.6,2.6,44.3,0,117,-2
Mar 17 19:00,31,51.6,2.6,44.3,0,117,-2
Mar 17 18:00,35,51.6,2.6,44.3,0,116,-3
Mar 17 17:00,38,51.6,2.7,44.3,0,116,-2
Mar 17 16:00,42,51.6,2.7,44.3,0,116,-2
Mar 17 15:00,42,51.6,2.8,44.3,0,116,-3
Mar 17 14:00,41,49,0.2,44.2,-0.1,117,-2
Mar 17 13:00,40,49,0.2,44.2,0,117,-2
Mar 17 12:00,36,48.9,0.1,44.2,0,117,-3
Mar 17 11:00,31,48.9,0.1,44.2,0,118,-3
Mar 17 9:00,22,48.9,0.1,44.2,0,118,-2
Mar 17 8:00,17,48.9,0.1,44.2,0,118,-3
Mar 17 7:00,15,48.9,0.1,44.2,0,118,-3
Mar 17 6:00,15,48.9,0.1,44.2,0,118,-3
Mar 17 5:00,16,48.9,0.1,44.2,0,118,-3
Mar 17 4:00,16,48.9,0.1,44.2,0,118,-3
Mar 17 3:00,17,48.9,0.1,44.2,0,118,-3
Mar 17 2:00,17,48.9,0.1,44.2,0,118,-3
Mar 17 1:00,17,,,44.2,0,118,-3
Mar 17 0:00,18,48.9,0.1,44.2,0,118,-3
Mar 16 23:00,19,48.9,0.1,44.2,0,119,-3
Mar 16 22:00,21,48.9,0.1,44.2,0,118,-4
Mar 16 21:00,23,49,0.2,44.3,0.1,119,-3
Mar 16 20:00,26,49,0.2,44.3,0.1,119,-3
Mar 16 19:00,28,49,0.2,44.3,0.1,119,-3
Mar 16 18:00,30,49,0.2,44.3,0.1,119,-3
Mar 16 17:00,34,48.9,0.1,44.3,0.1,118,-4
Mar 16 16:00,37,48.9,0.1,44.3,0.1,118,-4
Mar 16 15:00,36,48.8,0,44.3,0.1,119,-3
Mar 16 14:00,37,48.8,0,44.3,0.1,119,-3
Mar 16 13:00,37,48.8,0,44.2,0,119,-3
Mar 16 12:00,32,48.8,0,44.2,0,120,-2
Mar 16 11:00,29,48.8,0.1,44.2,0,121,-2
Mar 16 10:00,25,48.8,0,44.2,0,121,-2
Mar 16 9:00,19,48.8,0,44.2,-0.1,120,-3
Mar 16 8:00,13,48.8,0.1,44.2,-0.1,121,-1
Mar 16 7:00,13,48.8,0,44.2,-0.1,121,-1
Mar 16 6:00,13,48.8,,44.2,-0.1,121,0
Mar 16 5:00,14,48.8,0.1,44.2,-0.1,121,-1
Mar 16 4:00,15,48.8,0,44.2,-0.1,121,-1
Mar 16 3:00,14,48.8,0,44.2,-0.1,121,-1
Mar 16 2:00,14,48.8,0.1,44.2,-0.2,121,0
Mar 16 1:00,16,,,44.2,-0.2,121,-1
Mar 16 0:00,17,48.8,0.1,44.2,-0.2,121,1
Mar 15 23:00,18,48.8,0,44.2,-0.2,122,1
Mar 15 22:00,21,48.8,0,44.2,-0.2,122,0
Mar 15 21:00,21,48.8,0,44.2,-0.3,122,0
Mar 15 20:00,23,48.8,0,44.2,-0.3,122,0
Mar 15 19:00,24,48.8,0,44.2,-0.4,122,0
Mar 15 18:00,26,48.8,0,44.2,-0.4,122,0
Mar 15 17:00,28,48.8,0.1,44.2,-0.4,122,0
Mar 15 16:00,32,48.8,0.1,44.2,-0.4,122,0
Mar 15 15:00,32,48.8,0.1,44.2,-0.4,122,0
Mar 15 14:00,34,48.8,0.1,44.2,-0.4,122,0
Mar 15 13:00,31,48.8,0.1,44.2,-0.4,122,0
Mar 15 12:00,28,48.8,0.1,44.2,-0.3,122,0
Mar 15 11:00,26,48.7,0,44.2,-0.3,123,0
Mar 15 10:00,25,48.8,0.1,44.2,-0.3,123,0
Mar 15 9:00,24,48.8,0.1,44.3,-0.1,123,0
Mar 15 8:00,24,48.7,0,44.3,-0.1,122,-2
Mar 15 7:00,24,48.8,0.1,44.3,-0.1,122,-2
Mar 15 6:00,24,,,44.3,-0.1,121,-3
Mar 15 5:00,24,48.7,0,44.3,-0.1,122,-2
Mar 15 4:00,24,48.8,0.1,44.3,-0.1,122,-2
Mar 15 3:00,24,48.8,0.1,44.3,-0.1,122,-1
Mar 15 2:00,24,48.7,0,44.4,0,121,-3
Mar 15 1:00,25,48.8,0.1,44.4,0,122,-2
Mar 15 0:00,25,48.7,0,44.4,0,120,-5
Mar 14 23:00,24,48.8,0.1,44.4,-0.1,121,-4
Mar 14 22:00,22,48.8,0.1,44.4,-0.1,122,-3
Mar 14 21:00,20,48.8,0.1,44.5,0,122,-4
Mar 14 20:00,22,48.8,0.1,44.5,0,122,-3
Mar 14 19:00,25,48.8,0.1,44.6,0.1,122,-3
Mar 14 18:00,29,48.8,0.1,44.6,0.1,122,-3
Mar 14 17:00,31,48.7,0,44.6,0.2,122,-3
Mar 14 16:00,34,48.7,0,44.6,0.2,122,-3
Mar 14 15:00,34,48.7,0.1,44.6,0.2,122,-3
Mar 14 14:00,33,48.7,0.1,44.6,0.3,122,-2
Mar 14 13:00,34,48.7,0.2,44.6,0.3,122,-2
Mar 14 12:00,29,48.7,0.2,44.5,0.2,122,-2
Mar 14 11:00,27,48.7,0.3,44.5,0.3,123,0
